,Texto,Longitud,Clase
124,"['sever', 'natur', 'caus', 'diseas', 'suggest', 'includ', 'malaria', 'typhoid', 'fever', '1998', 'articl', 'new', 'england', 'journal', 'medicin', 'attribut', 'death', 'typhoid', 'fever', 'complic']",20,1
125,"['bowel', 'perfor', 'ascend', 'paralysi', '157', 'anoth', 'recent', 'analysi', 'suggest', 'pyogen', 'infecti', 'spondyl', 'mening', '158', 'ill', 'fit', 'symptom', 'includ', 'acut', 'pancreat']",20,1
126,"['west', 'nile', 'viru', '159', '160', 'natural-caus', 'theori', 'also', 'tend', 'emphas', ""alexander'"", 'health', 'may', 'gener', 'declin', 'year', 'heavi', 'drink', 'sever', 'wound']",20,1
127,"[""alexander'"", 'bodi', 'laid', 'gold', 'anthropoid', 'sarcophagu', 'fill', 'honey', 'turn', 'place', 'gold', 'casket', '161', '162', 'accord', 'aelian', 'seer', 'call', 'aristand', 'foretold']",20,1
128,"['land', 'alexand', 'laid', 'rest', 'would', 'happi', 'unvanquish', 'forev', '163', 'perhap', 'like', 'successor', 'may', 'seen', 'possess', 'bodi', 'symbol', 'legitimaci', 'sinc', 'buri']",20,1
129,"[""alexander'"", 'funer', 'corteg', 'way', 'macedon', 'ptolemi', 'seiz', 'took', 'temporarili', 'memphi', '161', '163', 'successor', 'ptolemi', 'ii', 'philadelphu', 'transfer', 'sarcophagu', 'alexandria', 'remain']",20,1
130,"['least', 'late', 'antiqu', 'ptolemi', 'ix', 'lathyro', 'one', ""ptolemy'"", 'final', 'successor', 'replac', ""alexander'"", 'sarcophagu', 'glass', 'one', 'could', 'convert', 'origin', 'coinag', '165']",20,1
131,"['recent', 'discoveri', 'enorm', 'tomb', 'northern', 'greec', 'amphipoli', 'date', 'time', 'alexand', 'great', '166', 'given', 'rise', 'specul', 'origin', 'intent', 'burial', 'place', 'alexand']",20,1
132,"['pompey', 'juliu', 'caesar', 'augustu', 'visit', 'tomb', 'alexandria', 'augustu', 'allegedli', 'accident', 'knock', 'nose', 'caligula', 'said', 'taken', ""alexander'"", 'breastplat', 'tomb', 'use', 'around']",20,1
133,"['ad', '200', 'emperor', 'septimiu', 'severu', 'close', ""alexander'"", 'tomb', 'public', 'son', 'successor', 'caracalla', 'great', 'admir', 'visit', 'tomb', 'reign', 'detail', 'fate', 'tomb']",20,1
134,"['so-cal', 'alexand', 'sarcophagu', 'discov', 'near', 'sidon', 'istanbul', 'archaeolog', 'museum', 'name', 'thought', 'contain', ""alexander'"", 'remain', 'bas-relief', 'depict', 'alexand', 'companion', 'fight', 'persian']",20,1
135,"['hunt', 'origin', 'thought', 'sarcophagu', 'abdalonymu', 'die', '311', 'bc', 'king', 'sidon', 'appoint', 'alexand', 'immedi', 'follow', 'battl', 'issu', '331', '169', '170', 'howev']",20,1
136,"['demad', 'liken', 'macedonian', 'armi', 'death', 'alexand', 'blind', 'cyclop', 'due', 'mani', 'random', 'disorderli', 'movement', 'made', '171', '172', '173', 'addit', 'leosthen', 'also']",20,1
137,"[""alexander'"", 'death', 'sudden', 'report', 'death', 'reach', 'greec', 'immedi', 'believ', '60', 'alexand', 'obviou', 'legitim', 'heir', 'son', 'alexand', 'iv', 'roxan', 'born', ""alexander'""]",20,1
138,"['death', '175', 'accord', 'diodoru', ""alexander'"", 'companion', 'ask', 'deathb', 'bequeath', 'kingdom', 'lacon', 'repli', 'tôi', 'kratistôi', '—', 'strongest', '144', 'anoth', 'theori', 'successor']",20,1
139,"['arrian', 'plutarch', 'claim', 'alexand', 'speechless', 'point', 'impli', 'apocryph', 'stori', '177', 'diodoru', 'curtiu', 'justin', 'offer', 'plausibl', 'stori', 'alexand', 'pass', 'signet', 'ring']",20,1
140,"['perdicca', 'initi', 'claim', 'power', 'instead', 'suggest', ""roxane'"", 'babi', 'would', 'king', 'male', 'crateru', 'leonnatu', 'antipat', 'guardian', 'howev', 'infantri', 'command', 'meleag', 'reject']",20,1
141,"['arrang', 'sinc', 'exclud', 'discuss', 'instead', 'support', ""alexander'"", 'half-broth', 'philip', 'arrhidaeu', 'eventu', 'two', 'side', 'reconcil', 'birth', 'alexand', 'iv', 'philip', 'iii', 'appoint']",20,1
142,"['dissens', 'rivalri', 'soon', 'afflict', 'macedonian', 'howev', 'satrapi', 'hand', 'perdicca', 'partit', 'babylon', 'becam', 'power', 'base', 'gener', 'use', 'bid', 'power', 'assassin', 'perdicca']",20,1
143,"['321', 'bc', 'macedonian', 'uniti', 'collaps', '40', 'year', 'war', 'successor', 'diadochi', 'ensu', 'hellenist', 'world', 'settl', 'four', 'stabl', 'power', 'bloc', 'ptolema', 'egypt']",20,1
144,"['diodoru', 'state', 'alexand', 'given', 'detail', 'written', 'instruct', 'crateru', 'time', 'death', '180', 'crateru', 'start', 'carri', ""alexander'"", 'command', 'successor', 'chose', 'implement', 'ground']",20,1
145,"['alexand', 'earn', 'epithet', 'great', 'due', 'unparallel', 'success', 'militari', 'command', 'never', 'lost', 'battl', 'despit', 'typic', 'outnumb', '59', 'due', 'use', 'terrain', 'phalanx']",20,1
146,"['cavalri', 'tactic', 'bold', 'strategi', 'fierc', 'loyalti', 'troop', '182', 'macedonian', 'phalanx', 'arm', 'sarissa', 'spear', '6', 'metr', '20', 'ft', 'long', 'develop', 'perfect']",20,1
147,"['philip', 'ii', 'rigor', 'train', 'alexand', 'use', 'speed', 'manoeuvr', 'great', 'effect', 'larger', 'dispar', 'clarif', 'need', 'persian', 'forc', '183', 'alexand', 'also', 'recogn']",20,1
148,"['first', 'battl', 'asia', 'granicu', 'alexand', 'use', 'small', 'part', 'forc', 'perhap', '13,000', 'infantri', '5,000', 'cavalri', 'much', 'larger', 'persian', 'forc', '40,000', '184']",20,1
149,"['alexand', 'place', 'phalanx', 'center', 'cavalri', 'archer', 'wing', 'line', 'match', 'length', 'persian', 'cavalri', 'line', '3', 'km', '1.86', 'mi', 'contrast', 'persian', 'infantri']",20,1
150,"['station', 'behind', 'cavalri', 'ensur', 'alexand', 'would', 'outflank', 'phalanx', 'arm', 'long', 'pike', 'consider', 'advantag', 'persian', 'scimitar', 'javelin', 'macedonian', 'loss', 'neglig', 'compar']",20,1
151,"['issu', '333', 'bc', 'first', 'confront', 'dariu', 'use', 'deploy', 'central', 'phalanx', 'push', '185', 'alexand', 'person', 'led', 'charg', 'center', 'rout', 'oppos', 'armi']",20,1
152,"['186', 'decis', 'encount', 'dariu', 'gaugamela', 'dariu', 'equip', 'chariot', 'scyth', 'wheel', 'break', 'phalanx', 'equip', 'cavalri', 'pike', 'alexand', 'arrang', 'doubl', 'phalanx', 'center']",20,1
153,"['face', 'oppon', 'use', 'unfamiliar', 'fight', 'techniqu', 'central', 'asia', 'india', 'alexand', 'adapt', 'forc', 'oppon', 'style', 'thu', 'bactria', 'sogdiana', 'alexand', 'success', 'use']",20,1
154,"['javelin', 'thrower', 'archer', 'prevent', 'outflank', 'movement', 'mass', 'cavalri', 'center', '186', 'india', 'confront', 'poru', 'eleph', 'corp', 'macedonian', 'open', 'rank', 'envelop', 'eleph']",20,1
155,"['physic', 'alexand', 'prepossess', 'even', 'macedonian', 'standard', 'short', 'though', 'stocki', 'tough', 'beard', 'scanti', 'stood', 'hirsut', 'macedonian', 'baron', 'go', 'clean-shaven', 'neck', 'way']",20,1
156,"['ancient', 'author', 'record', 'alexand', 'pleas', 'portrait', 'creat', 'lysippo', 'forbad', 'sculptor', 'craft', 'imag', '191', 'lysippo', 'often', 'use', 'contrapposto', 'sculptur', 'scheme', 'portray']",20,1
157,"[""alexander'"", 'strongest', 'person', 'trait', 'form', 'respons', 'parent', 'mother', 'huge', 'ambit', 'encourag', 'believ', 'destini', 'conquer', 'persian', 'empir', '189', 'olympia', 'influenc', 'instil']",20,1
158,"['sens', 'destini', '195', 'plutarch', 'tell', 'ambit', 'kept', 'spirit', 'seriou', 'lofti', 'advanc', 'year', '196', 'howev', 'father', 'philip', ""alexander'"", 'immedi', 'influenti', 'role']",20,1
159,"['model', 'young', 'alexand', 'watch', 'campaign', 'practic', 'everi', 'year', 'win', 'victori', 'victori', 'ignor', 'sever', 'wound', '48', ""alexander'"", 'relationship', 'father', 'forg', 'competit']",20,1
160,"['side', 'person', 'need', 'outdo', 'father', 'illustr', 'reckless', 'behaviour', 'battl', '189', 'alexand', 'worri', 'father', 'would', 'leav', 'great', 'brilliant', 'achiev', 'display', 'world']",20,1
161,"['accord', 'plutarch', 'among', ""alexander'"", 'trait', 'violent', 'temper', 'rash', 'impuls', 'natur', '198', 'undoubtedli', 'contribut', 'decis', '189', 'although', 'alexand', 'stubborn', 'respond', 'well']",20,1
162,"['order', 'father', 'open', 'reason', 'debat', '199', 'calmer', 'side', '—', 'percept', 'logic', 'calcul', 'great', 'desir', 'knowledg', 'love', 'philosophi', 'avid', 'reader', '200']",20,1
163,"['doubt', 'part', 'due', ""aristotle'"", 'tutelag', 'alexand', 'intellig', 'quick', 'learn', '189', 'intellig', 'ration', 'side', 'ampli', 'demonstr', 'abil', 'success', 'gener', '198', 'great']",20,1
164,"['alexand', 'erudit', 'patron', 'art', 'scienc', '196', '200', 'howev', 'littl', 'interest', 'sport', 'olymp', 'game', 'unlik', 'father', 'seek', 'homer', 'ideal', 'honour', 'timê']",20,1
165,"['glori', 'kudo', '202', 'great', 'charisma', 'forc', 'person', 'characterist', 'made', 'great', 'leader', '175', '198', 'uniqu', 'abil', 'demonstr', 'inabl', 'gener', 'unit', 'macedonia']",20,1
166,"['final', 'year', 'especi', 'death', 'hephaest', 'alexand', 'began', 'exhibit', 'sign', 'megalomania', 'paranoia', '148', 'extraordinari', 'achiev', 'coupl', 'ineff', 'sens', 'destini', 'flatteri', 'companion']",20,1
167,"['may', 'combin', 'produc', 'effect', '203', 'delus', 'grandeur', 'readili', 'visibl', 'desir', 'conquer', 'world', '148', 'much', 'variou', 'sourc', 'describ', 'boundless', 'ambit', '204']",20,1
168,"['appear', 'believ', 'deiti', 'least', 'sought', 'deifi', '148', 'olympia', 'alway', 'insist', 'son', 'zeu', '208', 'theori', 'appar', 'confirm', 'oracl', 'amun', 'siwa', '209']",20,1
169,"['began', 'identifi', 'son', 'zeus-ammon', '209', 'alexand', 'adopt', 'element', 'persian', 'dress', 'custom', 'court', 'notabl', 'proskynesi', 'practic', 'macedonian', 'disapprov', 'loath', 'perform', '105']",20,1
170,"['behaviour', 'cost', 'sympathi', 'mani', 'countrymen', '210', 'howev', 'alexand', 'also', 'pragmat', 'ruler', 'understood', 'difficulti', 'rule', 'cultur', 'dispar', 'peopl', 'mani', 'live', 'kingdom']",20,1
171,"['alexand', 'marri', 'three', 'time', 'roxana', 'daughter', 'sogdian', 'nobleman', 'oxyart', 'bactria', '213', '214', '215', 'love', ';[', '216', 'persian', 'princess', 'stateira', 'ii']",20,1
172,"['parysati', 'ii', 'former', 'daughter', 'dariu', 'iii', 'latter', 'daughter', 'artaxerx', 'iii', 'polit', 'reason', '217', '218', 'appar', 'two', 'son', 'alexand', 'iv', 'macedon']",20,1
173,"['alexand', 'also', 'close', 'relationship', 'friend', 'gener', 'bodyguard', 'hephaest', 'son', 'macedonian', 'nobl', '138', '189', '221', ""hephaestion'"", 'death', 'devast', 'alexand', '138', '222']",20,1
174,"['green', 'argu', 'littl', 'evid', 'ancient', 'sourc', 'alexand', 'much', 'carnal', 'interest', 'women', 'produc', 'heir', 'end', 'life', '189', 'howev', 'ogden', 'calcul', 'alexand']",20,1
175,"['impregn', 'partner', 'thrice', 'eight', 'year', 'higher', 'matrimoni', 'record', 'father', 'age', '229', 'two', 'pregnanc', '—', ""stateira'"", ""barsine'"", '—', 'dubiou', 'legitimaci', '230']",20,1
176,"['accord', 'diodoru', 'siculu', 'alexand', 'accumul', 'harem', 'style', 'persian', 'king', 'use', 'rather', 'sparingli', '231', 'show', 'great', 'self-control', 'pleasur', 'bodi', '201', 'nevertheless']",20,1
177,"['plutarch', 'describ', 'alexand', 'infatu', 'roxana', 'compliment', 'forc', '232', 'green', 'suggest', 'context', 'period', 'alexand', 'form', 'quit', 'strong', 'friendship', 'women', 'includ', 'ada']",20,1
178,"[""alexander'"", 'legaci', 'extend', 'beyond', 'militari', 'conquest', 'campaign', 'greatli', 'increas', 'contact', 'trade', 'east', 'west', 'vast', 'area', 'east', 'significantli', 'expos', 'greek', 'civil']",20,1
179,"['influenc', '16', 'citi', 'found', 'becam', 'major', 'cultur', 'center', 'mani', 'surviv', '21st', 'centuri', 'chronicl', 'record', 'valuabl', 'inform', 'area', 'march', 'greek', 'got']",20,1
180,"[""alexander'"", 'immedi', 'legaci', 'introduct', 'macedonian', 'rule', 'huge', 'new', 'swath', 'asia', 'time', 'death', ""alexander'"", 'empir', 'cover', '5,200', '000', 'km2', '2,000', '000']",20,1
181,"['sq', 'mi', '234', 'largest', 'state', 'time', 'mani', 'area', 'remain', 'macedonian', 'hand', 'greek', 'influenc', 'next', '200', '–', '300', 'year', 'successor', 'state']",20,1
182,"['eastern', 'border', ""alexander'"", 'empir', 'began', 'collaps', 'even', 'lifetim', '175', 'howev', 'power', 'vacuum', 'left', 'northwest', 'indian', 'subcontin', 'directli', 'gave', 'rise', 'one']",20,1
183,"['power', 'indian', 'dynasti', 'histori', 'maurya', 'empir', 'take', 'advantag', 'power', 'vacuum', 'chandragupta', 'maurya', 'refer', 'greek', 'sourc', 'sandrokotto', 'rel', 'humbl', 'origin', 'took']",20,1
184,"['cours', 'conquest', 'alexand', 'found', 'twenti', 'citi', 'bore', 'name', 'east', 'tigri', '106', '237', 'first', 'greatest', 'alexandria', 'egypt', 'would', 'becom', 'one', 'lead']",20,1
185,"['mediterranean', 'citi', '106', 'citi', 'locat', 'reflect', 'trade', 'rout', 'well', 'defens', 'posit', 'first', 'citi', 'must', 'inhospit', 'littl', 'defens', 'garrison', '106', 'follow']",20,1
186,"[""alexander'"", 'death', 'mani', 'greek', 'settl', 'tri', 'return', 'greec', '106', '237', 'howev', 'centuri', ""alexander'"", 'death', 'mani', 'alexandria', 'thrive', 'elabor', 'public', 'build']",20,1
187,"['334', 'bc', 'alexand', 'great', 'donat', 'fund', 'complet', 'new', 'templ', 'athena', 'polia', 'prien', 'modern-day', 'western', 'turkey', '239', '240', 'inscript', 'templ', 'hous']",20,1
188,"['british', 'museum', 'declar', 'king', 'alexand', 'dedic', 'templ', 'athena', 'polia', '238', 'inscript', 'one', 'independ', 'archaeolog', 'discoveri', 'confirm', 'episod', ""alexander'"", 'life', '238']",20,1
189,"['hellen', 'coin', 'german', 'historian', 'johann', 'gustav', 'droysen', 'denot', 'spread', 'greek', 'languag', 'cultur', 'popul', 'former', 'persian', 'empir', ""alexander'"", 'conquest', '235', 'export']",20,1
190,"['took', 'place', 'undoubt', 'seen', 'great', 'hellenist', 'citi', 'instanc', 'alexandria', 'antioch', '244', 'seleucia', 'south', 'modern', 'baghdad', '245', 'alexand', 'sought', 'insert', 'greek']",20,1
191,"['element', 'persian', 'cultur', 'attempt', 'hybrid', 'greek', 'persian', 'cultur', 'culmin', 'aspir', 'homogen', 'popul', 'asia', 'europ', 'howev', 'successor', 'explicitli', 'reject', 'polici', 'nevertheless']",20,1
192,"['core', 'hellenist', 'cultur', 'promulg', 'conquest', 'essenti', 'athenian', '247', 'close', 'associ', 'men', 'across', 'greec', ""alexander'"", 'armi', 'directli', 'led', 'emerg', 'larg', 'attic-bas']",20,1
193,"['koin', 'common', 'greek', 'dialect', '248', 'koin', 'spread', 'throughout', 'hellenist', 'world', 'becom', 'lingua', 'franca', 'hellenist', 'land', 'eventu', 'ancestor', 'modern', 'greek', '248']",20,1
194,"['furthermor', 'town', 'plan', 'educ', 'local', 'govern', 'art', 'current', 'hellenist', 'period', 'base', 'classic', 'greek', 'ideal', 'evolv', 'distinct', 'new', 'form', 'commonli', 'group']",20,1
195,"['follow', 'conquest', 'alexand', 'great', 'east', 'hellenist', 'influenc', 'indian', 'art', 'far-rang', 'area', 'architectur', 'exampl', 'ionic', 'order', 'found', 'far', 'pakistan', 'jandial', 'templ']",20,1
196,"['near', 'taxila', 'sever', 'exampl', 'capit', 'display', 'ionic', 'influenc', 'seen', 'far', 'patna', 'especi', 'pataliputra', 'capit', 'date', '3rd', 'centuri', 'bc', '257', 'corinthian']",20,1
197,"['alexand', 'exploit', 'admir', 'mani', 'roman', 'especi', 'gener', 'want', 'associ', 'achiev', '258', 'polybiu', 'began', 'histori', 'remind', 'roman', ""alexander'"", 'achiev', 'thereaft', 'roman']",20,1
198,"['leader', 'saw', 'role', 'model', 'pompey', 'great', 'adopt', 'epithet', 'magnu', 'even', ""alexander'"", 'anastole-typ', 'haircut', 'search', 'conquer', 'land', 'east', ""alexander'"", '260', 'year-old']",20,1
199,"['cloak', 'wore', 'sign', 'great', '258', 'juliu', 'caesar', 'dedic', 'lysippean', 'equestrian', 'bronz', 'statu', 'replac', ""alexander'"", 'head', 'octavian', 'visit', ""alexander'"", 'tomb', 'alexandria']",20,1
200,"['temporarili', 'chang', 'seal', 'sphinx', ""alexander'"", 'profil', '258', 'emperor', 'trajan', 'also', 'admir', 'alexand', 'nero', 'caracalla', '258', 'macriani', 'roman', 'famili', 'person', 'macrinu']",20,1
201,"['hand', 'roman', 'writer', 'particularli', 'republican', 'figur', 'use', 'alexand', 'cautionari', 'tale', 'autocrat', 'tendenc', 'kept', 'check', 'republican', 'valu', '260', 'alexand', 'use', 'writer']",20,1
202,"['pausania', 'write', 'alexand', 'want', 'dig', 'mima', 'mountain', 'today', 'karaburun', 'area', 'succeed', 'also', 'mention', 'unsuccess', 'project', 'alexand', '262', 'addit', 'plini', 'elder']",20,1
203,"['write', 'unsuccess', 'plan', 'ad', 'distanc', '12', 'kilometr', '7', '1', '⁄', '2', 'mi', 'purpos', 'cut', 'canal', 'isthmu', 'connect', 'caystrian', 'hermaean', 'bay']",20,1
204,"['arrian', 'wrote', 'aristobulu', 'said', 'icaru', 'island', 'modern', 'failaka', 'island', 'persian', 'gulf', 'name', 'alexand', 'order', 'island', 'name', 'like', 'icaru', 'island', 'aegean']",20,1
205,"['legendari', 'account', 'surround', 'life', 'alexand', 'great', 'mani', 'deriv', 'lifetim', 'probabl', 'encourag', 'alexand', '267', 'court', 'historian', 'callisthen', 'portray', 'sea', 'cilicia', 'draw']",20,1
206,"['back', 'proskynesi', 'write', 'shortli', ""alexander'"", 'death', 'anoth', 'particip', 'onesicritu', 'invent', 'tryst', 'alexand', 'thalestri', 'queen', 'mythic', 'amazon', 'onesicritu', 'read', 'passag', 'patron']",20,1
207,"['first', 'centuri', ""alexander'"", 'death', 'probabl', 'alexandria', 'quantiti', 'legendari', 'materi', 'coalesc', 'text', 'known', 'alexand', 'romanc', 'later', 'fals', 'ascrib', 'callisthen', 'therefor', 'known']",20,1
208,"['pseudo-callisthen', 'text', 'underw', 'numer', 'expans', 'revis', 'throughout', 'antiqu', 'middl', 'age', '269', 'contain', 'mani', 'dubiou', 'stori', '267', 'translat', 'numer', 'languag', '270']",20,1
209,"['alexand', ""great'"", 'accomplish', 'legaci', 'depict', 'mani', 'cultur', 'alexand', 'figur', 'high', 'popular', 'cultur', 'begin', 'era', 'present', 'day', 'alexand', 'romanc', 'particular', 'signific']",20,1
210,"['alexand', 'featur', 'promin', 'modern', 'greek', 'folklor', 'ancient', 'figur', '271', 'colloqui', 'form', 'name', 'modern', 'greek', 'megalexandro', 'household', 'name', 'ancient', 'hero', 'appear']",20,1
211,"['karagiozi', 'shadow', 'play', '271', 'one', 'well-known', 'fabl', 'among', 'greek', 'seamen', 'involv', 'solitari', 'mermaid', 'would', 'grasp', ""ship'"", 'prow', 'storm', 'ask', 'captain']",20,1
212,"['king', 'alexand', 'aliv', 'correct', 'answer', 'aliv', 'well', 'rule', 'world', 'caus', 'mermaid', 'vanish', 'sea', 'calm', 'answer', 'would', 'caus', 'mermaid', 'turn', 'rage']",20,1
213,"['pre-islam', 'middl', 'persian', 'zoroastrian', 'literatur', 'alexand', 'refer', 'epithet', 'gujastak', 'mean', 'accurs', 'accus', 'destroy', 'templ', 'burn', 'sacr', 'text', 'zoroastrian', '272', 'sunni']",20,1
214,"['islam', 'persia', 'influenc', 'alexand', 'romanc', 'persian', 'اسکندرنامه', '\u200e', 'iskandarnamah', 'posit', 'portray', 'alexand', 'emerg', '273', ""firdausi'"", 'shahnameh', 'book', 'king', 'includ', 'alexand']",20,1
215,"['line', 'legitim', 'persian', 'shah', 'mythic', 'figur', 'explor', 'far', 'reach', 'world', 'search', 'fountain', 'youth', '274', 'later', 'persian', 'writer', 'associ', 'philosophi', 'portray']",20,1
216,"['figur', 'dhul-qarnayn', 'liter', 'two-horn', 'one', 'mention', 'quran', 'believ', 'scholar', 'base', 'later', 'legend', 'alexand', '273', 'tradit', 'heroic', 'figur', 'built', 'wall', 'defend']",20,1
217,"['syriac', 'version', 'alexand', 'romanc', 'portray', 'ideal', 'christian', 'world', 'conqueror', 'pray', 'one', 'true', 'god', '273', 'egypt', 'alexand', 'portray', 'son', 'nectanebo', 'ii']",20,1
