,Texto,Clase,Clase1,Clase2,Clase3,Clase4,Clase5
127,"['aristotl', '384', '322', 'bc', 'disagre', 'teacher', 'plato', 'import', 'aristotl', 'etern', 'unchang', 'know', 'perceiv', 'aristotl', 'observ']",1,513.0,104.0,143.0,72.0,188.0
128,"[""aristotle'"", 'fundament', 'scienc', 'insist', 'scientif', 'knowledg', 'greek', 'epistem', 'roman', 'scientia', 'knowledg', 'mere', 'descript', 'predict', 'scienc']",1,689.0,298.0,324.0,96.0,114.0
129,"['aristotl', 'prolif', 'natur', 'philosoph', 'antiqu', 'countless', 'observ', 'habit', 'anim', 'sea', 'lesbo', 'observ', 'large-scal', 'work', 'led']",1,286.0,254.0,336.0,205.0,326.0
130,"['aristotl', 'stone', 'flame', 'pour', 'water', 'theori', 'law', 'motion', 'observ', 'friction', 'omnipres', 'motion', 'unless', 'act', 'heavier']",1,200.0,122.0,170.0,124.0,328.0
131,"[""aristotle'"", 'successor', 'lyceum', 'theophrastu', 'wrote', 'valuabl', 'describ', 'plant', 'anim', 'work', 'put', 'botani', 'zoolog', 'produc', 'work']",1,298.0,240.0,307.0,136.0,340.0
132,"['import', 'period', 'greek', 'scienc', 'factual', 'knowledg', 'anatomi', 'zoolog', 'botani', 'mineralog', 'astronomi', 'import', 'scientif', 'recognit', 'methodolog']",1,444.0,351.0,389.0,120.0,358.0
133,"['militari', 'campaign', 'alexand', 'greek', 'thought', 'egypt', 'indu', 'hellenist', 'civil', 'produc', 'alexandria', 'egypt', 'antioch', 'syria', 'greek']",1,1076.0,367.0,237.0,318.0,347.0
134,"['interpret', 'hellenist', 'scienc', 'vari', 'english', 'classic', 'scholar', 'cornford', 'import', 'origin', 'work', 'centuri', '600', 'bc', 'italian']",1,786.0,732.0,573.0,209.0,441.0
135,"['hellenist', 'achiev', 'astronomi', 'engin', 'shown', 'antikythera', 'bce', 'gear', 'motion', 'sun', 'moon', 'lunar', 'solar', 'eclips', 'predict']",1,140.0,55.0,82.0,41.0,139.0
136,"['geomet', 'archimed', 'c', '287', 'bce', 'apolloniu', 'perga', 'c', '262', 'c', '190', 'bce', 'euclid', 'c', '325']",1,276.0,96.0,65.0,52.0,560.0
137,"['astronom', 'hipparchu', 'c', '190', 'c', 'bce', 'built', 'babylonian', 'astronom', 'precess', 'earth', 'plini', 'hipparchu', 'produc', 'star']",1,263.0,97.0,132.0,56.0,398.0
138,"['scienc', 'roman', 'empir', 'period', 'knowledg', 'gain', 'preced', 'hellenist', 'period', 'knowledg', 'area', 'roman', 'conquer', 'work', 'civil']",1,1501.0,1059.0,625.0,378.0,761.0
139,"['scienc', 'roman', 'empir', 'latin', 'text', 'compil', 'earlier', 'greek', 'work', 'scientif', 'research', 'teach', 'greek', 'greek', 'hellenist']",1,1264.0,803.0,484.0,182.0,257.0
140,"['import', 'naturali', 'historia', 'plini', 'ce', 'compil', 'natur', 'surviv', 'age', 'plini', 'materi', 'seek', 'phenomena', 'correctli', 'describ']",1,286.0,318.0,246.0,107.0,391.0
141,"['ptolemi', 'studi', 'astronomi', 'work', 'astronomi', 'secur', 'empir', 'astronom', 'observ', 'astronom', 'theori', 'almagest', 'defin', 'futur', 'astronom']",1,341.0,415.0,347.0,181.0,230.0
142,"['manner', 'roman-era', 'galen', 'codifi', 'built', 'hellenist', 'knowledg', 'anatomi', 'physiolog', 'care', 'dissect', 'observ', 'dog', 'pig', 'barbari']",1,148.0,73.0,138.0,51.0,108.0
143,"['roman', 'technolog', 'techniqu', 'engin', 'practic', 'util', 'civil', 'ancient', 'rome', '753', 'bc', '476', 'ad', 'roman', 'empir']",1,1901.0,749.0,354.0,190.0,429.0
144,"['sourc', 'power', 'roman', 'manag', 'surviv', 'day', 'durabl', 'roman', 'dam', 'account', 'techniqu', 'practic', 'util', 'construct', 'rome']",1,1445.0,656.0,408.0,310.0,218.0
145,"['roman', 'technolog', 'battlefield', 'roman', 'cultur', 'militari', 'territori', 'acquisit', 'defens', 'tool', 'civilian', 'administr', 'staff', 'provinci', 'govern']",1,1212.0,637.0,384.0,457.0,554.0
146,"['readili', 'avail', 'sourc', 'power', 'ancient', 'human', 'power', 'anim', 'power', 'util', 'human', 'power', 'movement', 'rang', '80']",1,831.0,544.0,517.0,679.0,1104.0
147,"['human', 'power', 'movement', 'ship', 'warship', 'wind-pow', 'sail', 'form', 'power', 'water', 'row', 'militari', 'craft', 'battl', '3']",1,636.0,518.0,572.0,687.0,649.0
148,"['usag', 'anim', 'power', 'speci', 'anim', 'task', 'oxen', 'creatur', 'finest', 'pastur', 'cheap', 'oxen', 'farm', 'mass', 'good']",1,261.0,159.0,173.0,199.0,408.0
149,"['land', 'schemat', 'ship', 'propel', 'anim', 'discov', 'work', 'anonymu', 'de', 'rebu', 'bellicu', 'describ', 'ship', 'power', 'oxen']",1,432.0,442.0,616.0,344.0,312.0
150,"['power', 'water', 'water', 'wheel', 'water', 'wheel', 'undershot', 'overshot', 'undershot', 'water', 'wheel', 'power', 'natur', 'flow', 'water']",1,593.0,256.0,307.0,343.0,250.0
151,"['roman', 'sun', 'passiv', 'solar', 'heat', 'sourc', 'bath', 'hous', 'therma', 'built', 'window', 'face', 'southwest', 'locat', 'sun']",1,621.0,307.0,212.0,105.0,177.0
152,"['power', 'steam', 'theoret', 'roman', 'hero', 'alexandria', 'schemat', 'steam', 'ball', 'pivot', 'heat', 'cauldron', 'push', 'steam', 'tube']",1,615.0,289.0,211.0,197.0,63.0
153,"['roman', 'technolog', 'base', 'craft', 'knowledg', 'contain', 'trade', 'stonemason', 'knowledg', 'tradesman', 'tradesman', 'apprentic', 'sourc', 'theoriz', 'tradesmen']",1,678.0,355.0,284.0,112.0,278.0
154,"['mine', 'stone', 'quarri', 'site', 'construct', 'possibl', 'cost', 'stone', 'block', 'form', 'quarri', 'punch', 'hole', 'length', 'width']",1,273.0,131.0,112.0,111.0,868.0
155,"['ratio', 'mixtur', 'roman', 'lime', 'mortar', 'sand', 'mixtur', 'sand', 'gather', 'sea', 'mixtur', 'ratio', 'sand', 'lime', 'powder']",1,548.0,211.0,134.0,71.0,131.0
156,"['type', 'roman', 'mortar', 'pozzolana', 'mortar', 'pozzolana', 'volcan', 'clay', 'substanc', 'locat', 'napl', 'mixtur', 'ratio', 'cement', 'pozzolana']",1,552.0,201.0,110.0,45.0,129.0
157,"['crane', 'construct', 'work', 'possibl', 'load', 'unload', 'ship', 'port', 'state', 'knowledg', 'evid', 'crane', 'capabl', 'lift', 'cargo']",1,289.0,288.0,347.0,314.0,426.0
158,"['roman', 'pantheon', 'concept', 'beauti', 'symmetri', 'perfect', 'roman', 'mathemat', 'concept', 'work', 'instanc', 'concept', 'perfect', 'pantheon', 'embed']",1,1000.0,454.0,277.0,74.0,151.0
159,"['cement', 'pantheon', 'mortar', 'construct', 'dome', 'mixtur', 'lime', 'volcan', 'powder', 'pozzolana', 'concret', 'suit', 'construct', 'thick', 'wall']",1,175.0,34.0,55.0,48.0,104.0
160,"['hagia', 'sophia', 'construct', 'empir', 'construct', 'materi', 'techniqu', 'signatur', 'ancient', 'rome', 'construct', 'pozzolana', 'mortar', 'evid', 'substanc']",1,721.0,403.0,219.0,120.0,395.0
161,"['pozzalana', 'mortar', 'construct', 'hagia', 'sophia', 'contain', 'volcan', 'ash', 'crush', 'brick', 'dust', 'composit', 'materi', 'pozzalana', 'mortar']",1,160.0,61.0,37.0,60.0,143.0
162,"['roman', 'construct', 'aqueduct', 'water', 'rome', 'eleven', 'aqueduct', 'limeston', '1', 'million', 'cubic', 'water', 'day', '3.5', 'million']",1,874.0,289.0,256.0,281.0,462.0
163,"['water', 'aqueduct', 'graviti', 'stone', 'water', 'slant', 'water', 'aqueduct', 'water', 'tank', 'fed', 'pipe', 'fountain', 'toilet', 'etc']",1,279.0,40.0,82.0,53.0,362.0
164,"['aqueduct', 'ancient', 'rome', 'aqua', 'claudia', 'aqua', 'marcia', 'aqueduct', 'construct', 'surfac', 'arch', '15', 'longest', 'roman', 'aqueduct']",1,889.0,259.0,158.0,56.0,129.0
165,"['roman', 'aqueduct', 'built', 'fine', 'toler', 'technolog', 'modern', 'power', 'graviti', 'water', 'effici', 'depress', 'deeper', 'invert', 'siphon']",1,769.0,377.0,294.0,241.0,369.0
166,"['roman', 'aqueduct', 'conjur', 'water', 'distanc', 'arch', 'bridg', 'water', 'aqueduct', 'bridg', 'roman', 'engin', 'work', 'rout', 'aqueduct']",1,1122.0,435.0,296.0,102.0,183.0
167,"['roman', 'built', 'dam', 'water', 'subiaco', 'dam', 'fed', 'anio', 'novu', 'aqueduct', 'rome', 'built', 'dam', 'countri', 'spain']",1,820.0,324.0,340.0,171.0,111.0
168,"['roman', 'built', 'dam', 'store', 'water', 'irrig', 'spillway', 'prevent', 'eros', 'earth-pack', 'egypt', 'roman', 'water', 'technolog', 'wadi']",1,1152.0,391.0,204.0,104.0,219.0
169,"['roman', 'invent', 'plumb', 'toilet', 'wast', 'dispos', 'minoan', 'wast', 'dispos', 'invent', '3100', 'bce', 'indu', 'valley', 'roman']",1,973.0,367.0,184.0,62.0,321.0
170,"['contain', 'heat', 'import', 'oper', 'bath', 'patron', 'catch', 'cold', 'prevent', 'door', 'door', 'post', 'instal', 'inclin', 'angl']",1,159.0,131.0,148.0,173.0,131.0
171,"['roman', 'built', 'militari', 'import', 'probabl', 'wagon', 'traffic', 'militari', '400,000', '250,000', 'mi', 'construct', '80,500', '50,000', 'mi']",1,1038.0,703.0,629.0,845.0,1742.0
172,"['station', 'refresh', 'govern', 'interv', 'station', 'offici', 'courier', 'dispatch', 'maximum', '800', '500', 'mi', 'hour', 'relay', 'hors']",1,143.0,81.0,111.0,230.0,95.0
173,"['construct', 'dig', 'length', 'bedrock', 'rock', 'gravel', 'sand', 'layer', 'concret', 'pave', 'polygon', 'rock', 'slab', 'roman', 'built']",1,567.0,232.0,126.0,32.0,195.0
174,"['roman', 'bridg', 'built', 'stone', 'concret', 'util', 'arch', 'built', 'bc', 'pon', 'aemiliu', 'name', 'pont', 'rotto', 'bridg']",1,1013.0,328.0,207.0,67.0,483.0
175,"['roman', 'cart', 'came', 'varieti', 'form', 'freight', 'cart', 'good', 'barrel', 'cart', 'liquid', 'cart', 'cylindr', 'barrel', 'horizont']",1,602.0,284.0,188.0,116.0,168.0
176,"['roman', 'rail', 'cargo', 'load', 'rail', 'groov', 'embed', 'stone', 'roadway', 'cart', 'block', 'axl', 'wooden', 'wheel', 'metal']",1,532.0,197.0,97.0,52.0,306.0
177,"['cart', 'contain', 'brake', 'elast', 'suspens', 'elast', 'suspens', 'leather', 'belt', 'bronz', 'suspend', 'carriag', 'axl', 'smoother', 'ride']",1,90.0,38.0,30.0,50.0,216.0
178,"['roman', 'aqueduct', 'mine', 'oper', 'empir', 'site', 'medula', 'north-west', 'spain', 'least', 'enter', 'minehead', 'site', 'dolaucothi', 'wale']",1,722.0,513.0,375.0,215.0,512.0
179,"['alluvi', 'gold', 'deposit', 'work', 'gold', 'crush', 'ore', 'wash', 'tabl', 'tank', 'gold-dust', 'nugget', 'vein', 'gold', 'crush']",1,179.0,99.0,199.0,84.0,137.0
180,"['pilum', 'spear', '):', 'roman', 'spear', 'favor', 'legionari', 'weigh', 'pound', 'javelin', 'destroy', 'prevent', 'enemi', 'reus', 'spear']",1,542.0,225.0,114.0,112.0,97.0
181,"['intric', 'armour', 'uncommon', 'cataphract', 'roman', 'perfect', 'torso', 'armour', 'segment', 'plate', 'lorica', 'segmentata', 'segment', 'armour', 'good']",1,496.0,203.0,140.0,46.0,64.0
182,"['testudo', 'tactic', 'militari', 'maneuv', 'origin', 'rome', 'tactic', 'implement', 'unit', 'shield', 'order', 'enemi', 'projectil', 'rain', 'strategi']",1,447.0,296.0,240.0,478.0,157.0
183,"['roman', 'sieg', 'engin', 'ballista', 'scorpion', 'onag', 'roman', 'probabl', 'put', 'ballista', 'cart', 'mobil', 'campaign', 'battlefield', 'thought']",1,1020.0,475.0,239.0,159.0,130.0
184,"['drove', 'enemi', 'vitellian', 'artilleri', 'free', 'fire', 'earlier', 'shot', 'tree', 'injur', 'enemi', 'ballista', 'size', 'belong', 'fifteenth']",1,148.0,106.0,110.0,166.0,218.0
185,"['land', 'roman', 'corvu', 'board', 'movabl', 'bridg', 'enemi', 'ship', 'roman', 'board', 'enemi', 'vessel', 'punic', 'war', 'experi']",1,1279.0,678.0,528.0,658.0,97.0
186,"['core', 'artilleri', 'invent', 'found', 'greek', 'rome', 'opportun', 'enhanc', 'rang', 'artilleri', 'artilleri', 'carroballista', 'onag', 'bombard', 'enemi']",1,512.0,220.0,189.0,174.0,250.0
187,"['helepoli', 'vehicl', 'besieg', 'vehicl', 'wooden', 'wall', 'shield', 'soldier', 'enemi', '’', 'wall', 'wall', 'soldier', 'disembark', 'top']",1,162.0,76.0,94.0,180.0,89.0
188,"['origin', 'incendiari', 'greek', '7th', 'centuri', 'ad', 'greek', 'fire', 'contriv', 'gruesom', 'sourc', 'roman', 'lethal', 'deadli', 'natur']",1,1128.0,766.0,371.0,140.0,319.0
189,"['mobil', 'militari', 'forc', 'key', 'success', 'roman', 'invent', 'instanc', 'ancient', 'chines', 'persian', 'float', 'roman', 'campaign', 'furthermor']",1,1374.0,677.0,494.0,531.0,183.0
190,"['medicin', 'practic', 'ancient', 'roman', 'pioneer', 'surgeri', 'tool', 'today', 'hemostat', 'tourniquet', 'arteri', 'surgic', 'clamp', 'rome', 'produc']",1,855.0,307.0,201.0,60.0,361.0
191,"['boudica', 'boudicca', 'uk', 'ˈbuːdɪkə', 'boʊˈdɪkə', 'us', 'buːˈdɪkə', 'boadicea', 'ˌboʊ', 'ə', 'dɪˈsiːə', 'us', 'ˌboʊæd', 'boudicea', 'welsh']",1,74.0,11.0,23.0,139.0,18.0
192,"[""boudica'"", 'husband', 'prasutagu', 'children', 'name', 'unknown', 'rule', 'independ', 'alli', 'rome', 'kingdom', 'jointli', 'daughter', 'roman', 'emperor']",1,1022.0,700.0,454.0,432.0,165.0
193,"['ad', 'roman', 'governor', 'gaiu', 'suetoniu', 'paulinu', 'campaign', 'mona', 'modern', 'anglesey', 'northwest', 'coast', 'wale', 'boudica', 'led']",1,809.0,414.0,315.0,220.0,274.0
194,"['70,000', '80,000', 'roman', 'british', 'boudica', 'tortur', 'suetoniu', 'regroup', 'forc', 'possibl', 'midland', 'despit', 'outnumb', 'decis', 'defeat']",1,836.0,511.0,502.0,761.0,933.0
195,"['boudica', 'name', '16th', 'centuri', 'raphael', 'holinsh', 'voadicia', 'edmund', 'spenser', 'bunduca', 'variat', 'jacobean', 'bonduca', '1612', '18th']",1,288.0,424.0,272.0,70.0,147.0
196,"['name', 'spell', 'boudicca', 'best', 'manuscript', 'tacitu', 'probabl', 'secondari', 'epitom', 'cassiu', 'dio', 'greek', 'βουδουικα', 'βουνδουικα', 'βοδουικα']",1,345.0,204.0,115.0,62.0,131.0
197,"['kenneth', 'jackson', 'conclud', 'base', 'welsh', 'buddug', 'irish', 'buaidheach', 'name', 'deriv', 'proto-celt', 'feminin', 'adject', 'boudīkā', 'victori']",1,225.0,201.0,180.0,105.0,154.0
198,"['closest', 'english', 'equival', 'vowel', 'syllabl', 'ow', 'bow-and-arrow', '15', 'john', 'rhi', 'suggest', 'compar', 'latin', 'name', 'victorina']",1,241.0,393.0,255.0,120.0,276.0
199,"['tacitu', 'took', 'britain', 'father-in-law', 'gnaeu', 'juliu', 'agricola', 'agricola', 'militari', 'tribun', 'suetoniu', 'paulinu', 'certainli', 'tacitu', 'eyewit']",1,270.0,173.0,164.0,248.0,43.0
200,"['boudica', 'royal', 'cassiu', 'dio', 'describ', 'tawni', 'hair', 'hang', 'waist', 'pierc', 'glare', 'write', 'habitu', 'golden', 'necklac']",1,191.0,117.0,162.0,83.0,80.0
201,"[""boudica'"", 'husband', 'prasutagu', 'king', 'iceni', 'inhabit', 'norfolk', ""claudius'"", 'conquest', 'southern', 'britain', 'ad', 'iceni', 'alli', 'rome']",1,598.0,468.0,370.0,298.0,97.0
202,"['tacitu', 'mention', 'longstand', 'trinovant', 'hate', 'rome', 'veteran', 'hatr', 'settler', 'coloni', 'camulodunum', 'drove', 'hous', 'eject', 'farm']",1,306.0,129.0,154.0,106.0,105.0
203,"['icenian', 'king', 'prasutagu', 'name', 'emperor', 'heir', 'daughter', 'act', 'defer', 'thought', 'kingdom', 'household', 'risk', 'injuri', 'kingdom']",1,501.0,664.0,541.0,229.0,203.0
204,"['excus', 'war', 'found', 'confisc', 'sum', 'money', 'claudiu', 'foremost', 'briton', 'sum', 'decianu', 'catu', 'procur', 'paid', 'seneca']",1,302.0,252.0,283.0,530.0,170.0
205,"['ad', 'current', 'governor', 'gaiu', 'suetoniu', 'paulinu', 'campaign', 'mona', 'modern', 'anglesey', 'wale', 'british', 'rebel', 'stronghold', 'druid']",1,314.0,169.0,196.0,270.0,260.0
206,"['rebel', 'camulodunum', 'modern', 'colchest', 'former', 'trinovantian', 'capit', 'roman', 'colonia', 'roman', 'veteran', 'mistreat', 'templ', 'former', 'emperor']",1,1144.0,539.0,271.0,185.0,238.0
207,"['news', 'rebellion', 'suetoniu', 'hurri', 'watl', 'hostil', 'territori', 'londinium', 'londinium', 'settlement', 'found', 'conquest', 'ad', 'thrive', 'commerci']",1,357.0,292.0,189.0,142.0,256.0
208,"['alarm', 'disast', 'furi', 'goad', 'war', 'rapac', 'procur', 'catu', 'gaul', 'suetoniu', 'wonder', 'resolut', 'march', 'amidst', 'hostil']",1,286.0,204.0,265.0,566.0,33.0
209,"['londinium', 'rebel', 'burnt', 'tortur', 'anyon', 'evacu', 'suetoniu', 'archaeolog', 'show', 'thick', 'red', 'layer', 'burnt', 'debri', 'cover']",1,143.0,72.0,72.0,63.0,222.0
210,"['municipium', 'verulamium', 'modern', 'st', 'alban', 'destroy', 'archeolog', 'evid', 'excav', 'mortim', 'wheeler', 'wife', 'tessa', '1930', 'found']",1,263.0,195.0,175.0,114.0,618.0
211,"['settlement', 'destroy', 'seventi', 'eighti', 'thousand', 'tacitu', 'briton', 'sell', 'prison', 'slaughter', 'gibbet', 'fire', ""dio'"", 'account', 'noblest']",1,163.0,103.0,99.0,109.0,192.0
212,"[""boudica'"", 'armi', 'verulamium', 'st', 'alban', 'suetoniu', 'regroup', 'forc', 'tacitu', 'amass', 'forc', 'legio', 'xiv', 'gemina', 'vexillation']",1,371.0,276.0,313.0,575.0,41.0
213,"['suetoniu', 'took', 'unidentifi', 'locat', 'probabl', 'somewher', 'roman', 'watl', 'defil', 'wood', 'outnumb', 'dio', 'deep', 'length', ""boudica'""]",1,630.0,281.0,142.0,90.0,131.0
214,"['boudica', 'exhort', 'troop', 'chariot', 'daughter', 'besid', 'tacitu', 'record', 'aristocrat', 'aveng', 'lost', 'person', 'aveng', 'lost', 'freedom']",1,258.0,196.0,187.0,211.0,98.0
215,"['legionari', 'motionless', 'defil', 'natur', 'enemi', 'missil', 'certitud', 'aim', 'dash', 'wedge-lik', 'auxiliari', 'charg', 'style', 'cavalri', 'lanc']",1,162.0,88.0,129.0,106.0,68.0
216,"['roman', 'slaughter', 'women', 'anim', 'enmiti', '39', 'tacitu', 'annal', 'boudica', 'poison', 'agricola', 'written', 'twenti', 'year', 'annal']",1,712.0,353.0,241.0,174.0,485.0
217,"['catu', 'decianu', 'fled', 'gaul', 'gaiu', 'juliu', 'alpinu', 'classicianu', 'suetoniu', 'punit', 'oper', 'classicianu', 'led', 'investig', ""nero'""]",1,226.0,136.0,112.0,153.0,51.0
218,"['locat', ""boudica'"", 'defeat', 'unknown', 'historian', 'favour', 'site', 'somewher', 'roman', 'watl', 'kevin', 'k', 'carrol', 'suggest', 'site']",1,715.0,369.0,237.0,194.0,581.0
219,"['2009', 'suggest', 'iceni', 'return', 'anglia', 'icknield', 'roman', 'armi', 'vicin', 'arburi', 'hertfordshir', 'march', '2010', 'evid', 'suggest']",1,753.0,416.0,249.0,319.0,439.0
220,"['earliest', 'possibl', 'mention', 'boudica', 'exclud', 'tacitu', ""dio'"", 'account', '6th', 'centuri', 'work', 'conquest', 'britain', 'british', 'monk']",1,478.0,589.0,396.0,328.0,370.0
221,"['reign', 'elizabeth', 'boudica', 'import', 'british', '55', 'reign', 'queen', 'elizabeth', 'work', 'tacitu', 'rediscov', 'therefor', 'boudica', 'rebellion']",1,343.0,304.0,714.0,241.0,167.0
222,"['victorian', ""boudica'"", 'fame', 'took', 'legendari', 'proport', 'queen', 'victoria', 'came', ""boudica'"", 'namesak', 'name', 'ident', ""victoria'"", 'poet']",1,260.0,207.0,277.0,133.0,144.0
223,"['guard', 'raze', 'area', ""king'"", 'battl', 'bridg', 'ancient', 'fleet', 'origin', 'name', 'bridg', 'ford', 'bridg', 'name', 'battl']",1,735.0,674.0,607.0,398.0,376.0
224,"['boudica', 'suffragett', 'campaign', ""women'"", 'suffrag', '1908', 'boadicea', 'banner', 'nation', 'union', ""women'"", 'suffrag', 'march', 'appear', 'pageant']",1,266.0,216.0,150.0,441.0,160.0
225,"['boudica', 'buddug', 'welsh', 'eleven', 'histor', 'marbl', 'cardiff', 'unveil', 'lloyd', 'georg', 'octob', '1916', 'chariot', 'show', 'motherli']",1,132.0,68.0,86.0,149.0,89.0
226,"['exhibit', 'describ', 'boudican', 'revolt', 'museum', 'colchest', 'castl', 'museum', 'verulamium', 'museum', 'norwich', 'castl', 'museum', 'galleri', 'reproduct']",1,136.0,123.0,102.0,78.0,116.0
227,"['gaiu', 'juliu', 'caesar', 'ˈsiːzər', 'see-zər', 'latin', 'ˈɡaːiʊ', 'ˈjuːliʊ', 'ˈkae', '̯', 'sar', '];', '12', 'juli', 'bc']",1,632.0,96.0,96.0,123.0,175.0
228,"['bc', 'caesar', 'crassu', 'pompey', 'form', 'triumvir', 'polit', 'allianc', 'roman', 'polit', 'year', 'attempt', 'amass', 'power', 'optim']",1,1504.0,637.0,508.0,584.0,565.0
229,"['control', 'govern', 'caesar', 'program', 'social', 'government', 'reform', 'julian', 'citizenship', 'roman', 'republ', 'land', 'reform', 'veteran', 'bureaucraci']",1,922.0,506.0,380.0,490.0,124.0
230,"['caesar', 'historian', 'statesman', 'account', 'militari', 'campaign', 'sourc', 'cicero', 'histor', 'write', 'sallust', 'biographi', 'caesar', 'suetoniu', 'plutarch']",1,738.0,299.0,226.0,282.0,95.0
231,"['gaiu', 'juliu', 'caesar', 'born', 'patrician', 'gen', 'julia', 'julu', 'son', 'legendari', 'trojan', 'princ', 'aenea', 'supposedli', 'son']",1,376.0,262.0,210.0,43.0,27.0
232,"['despit', 'ancient', 'pedigre', 'julii', 'caesar', 'polit', 'reviv', 'polit', 'fortun', '1st', 'centuri', 'bc', ""caesar'"", 'father', 'gaiu']",1,1242.0,601.0,416.0,317.0,291.0
233,"['85', 'bc', ""caesar'"", 'father', 'die', 'suddenli', '17', 'caesar', 'age', 'age', 'civil', 'war', 'gaiu', 'mariu', 'rival']",1,1104.0,526.0,482.0,610.0,685.0
234,"[""sulla'"", 'victori', ""caesar'"", 'connect', 'regim', 'inherit', ""wife'"", 'dowri', 'priesthood', 'refus', 'divorc', 'cornelia', 'forc', 'hide', 'threat']",1,405.0,201.0,271.0,361.0,65.0
235,"['caesar', 'felt', 'safer', 'sulla', 'dictat', 'mind', 'rome', 'join', 'armi', 'marcu', 'minuciu', 'thermu', 'serviliu', 'isauricu', 'cilicia']",1,517.0,171.0,128.0,243.0,27.0
236,"['hear', ""sulla'"", 'death', 'bc', 'caesar', 'felt', 'safe', 'return', 'rome', 'inherit', 'confisc', 'modest', 'hous', 'subura', 'lower-class']",1,852.0,247.0,219.0,139.0,190.0
237,"['aegean', 'sea', '25', 'caesar', 'kidnap', 'pirat', 'held', 'prison', 'attitud', 'captiv', 'pirat', 'demand', 'ransom', 'talent', 'silver']",1,322.0,169.0,175.0,158.0,106.0
